id,question_id,created,updated,content,creator,is_spam,num_helpful,num_unhelpful
1791591,1558528,2026-01-05 08:57:29 -0800,2026-01-05 08:57:29 -0800,"<p>Hi Tombarkas </p><p>What do you mean ""It makes no difference"". Could you detail what your exceptions are versus what your observing. </p><p><strong>Unified inbox folder</strong> </p><p>The only area where the action is limited is within the unified inbox folder. There you must open the email first before moving it. Moving from the message list is not available. </p> <ol><li> Open email </li><li> Press 3 dot menu </li><li> Select Move, or refile &gt; Move </li></ol> <p><strong>For other accounts &amp; folders</strong> </p><p><em>From the message list view</em> </p> <ol><li> Select message(s) </li><li> Press 3 dot menu </li><li> Select move. </li></ol> <p><em>From an open email.</em> </p> <ol><li> Press 3 dot menu </li><li> Select Move, or refile &gt; Move </li></ol> <p><strong>Swipe</strong> </p><p>The swipe operation also appears to work for the move operation. Swiping displays folder list allowing you to choose where to move the email to. </p>",platform34,false,0,0
1791609,1558528,2026-01-05 10:36:37 -0800,2026-01-05 10:36:37 -0800,"<p>I have setthe settings for Display and Interaction as I described. </p><p>Now, In the Unified Inbox, the only option that appears on clicking on the 3 dots is Select All In Trash, the options are Select All, Mark all as Read (this is Trash!) and Empty Trash, or, for a single message, Show Headers </p>",Tombarkas,false,0,0
1791611,1558528,2026-01-05 10:45:17 -0800,2026-01-05 10:45:17 -0800,"<p>I'm trying to post screenshots, but it's sticking on uploading the first </p>",Tombarkas,false,0,0
1791612,1558528,2026-01-05 10:45:53 -0800,2026-01-05 10:45:53 -0800,<p>see screenshots </p>,Tombarkas,false,0,0
1791617,1558528,2026-01-05 10:57:00 -0800,2026-01-05 10:58:31 -0800,"<p>Those were opened messages, as you suggested. This was supposed to be a selected non-opened one, but it's again stuck on upload! </p>",Tombarkas,false,0,0
1791620,1558528,2026-01-05 11:16:13 -0800,2026-01-05 11:16:13 -0800,"<p>Hi Tombarkas </p><p>You should be seeing more options in the upper most 3 dot menu where you're seeing ""Show Headers"". Even the basic compose option is missing from your menu. Please see mine attached as comparison. </p><p>What app and android version are you running. </p><p>It also looks like you're running on a tablet from your screen shot. Can you try each of the 4 orientation's to see if the menu options change. I notice mine change when switched from portrait to landscape, though some just move into the refile menu. </p><p>Do you also use the split screen option? </p>",platform34,false,0,0
1791626,1558528,2026-01-05 11:43:16 -0800,2026-01-05 11:45:23 -0800,"<p>Hi Platformer. I'll try to provide all the answers. I'm using a Honor MagicPad 2 tablet, but I get the same effect/lack of effect on my Pixel 7a phone. Rotating through all 4 positions makes no difference. </p><p>MagicPad2 -Magic OS 9.0. Android 15. Thunderbird 14.0 Pixel - Android 16, Thunderbird 14.0 </p><p>My main reason for looking into this was I wanted to move an email out of Trash and back into the Inbox. </p>",Tombarkas,false,0,0
1791645,1558528,2026-01-05 14:08:12 -0800,2026-01-05 14:08:12 -0800,"<p>Hi Tombarkas </p><p>For the specific email, you should be able to return the email from the trash to the inbox using your webmail. Do you have a second email provider in the app. Does the behavior show with a different account? </p><p>It would be good to try reinstalling the app to rule out any corruption. Would you be open to trying? You can backup your settings to file and restore them after reinstall. </p>",platform34,false,0,0
1791718,1558528,2026-01-05 23:44:11 -0800,2026-01-05 23:44:11 -0800,"<p>Hi Platformer. </p><p>Using webmail defeats the object of using Thunderbird. </p><p>I've just looked at different accounts in the app. On my tablet, I have 2 accounts (emails) with Zen Internet. Both of these do not show any of the expected options, such as Move, Copy etc. On my phone, I have the same 2 Zen Internet accounts, both of which do not show these options. However, my Gmail account shows all of these options! </p>",Tombarkas,false,0,0
1791827,1558528,2026-01-06 06:55:06 -0800,2026-01-06 06:55:06 -0800,<p>Hi Tombarkas </p><p>Do your Zen accounts connect via the Pop3 protocol? I'm assuming your using Imap for the gmail account! </p>,platform34,false,0,0
1791855,1558528,2026-01-06 07:47:14 -0800,2026-01-06 07:47:14 -0800,"<p>Yes, Zen only has POP settings </p>",Tombarkas,false,0,0
1791961,1558528,2026-01-06 16:43:43 -0800,2026-01-06 21:45:12 -0800,"<p>Hi Tombarkas </p><p>There was a developer response (CKetti) to the same issue reported by a user in March 2024. I recognize it's not the answer you hoped for. </p><p><em>""Did you set up your account using POP3? Not being able to move messages from the Trash folder to the Inbox is a known limitation because the app doesn't properly support local folders or messages (see #648). </em> </p><p>For the foreseeable future the focus of the app will be to manage email on the server. Try using IMAP instead.""<em> </em> </p><p>Statement Reference <a href=""https://github.com/thunderbird/thunderbird-android/issues/7733#issuecomment-2017658423"" rel=""nofollow"">https://github.com/thunderbird/thunderbird-android/issues/7733#issuecomment-2017658423</a> </p><p>You can create a feature request on Mozilla Connect where the community can vote for the idea. <a href=""https://connect.mozilla.org/t5/ideas/idb-p/ideas/label-name/thunderbird%20android"" rel=""nofollow"">https://connect.mozilla.org/t5/ideas/idb-p/ideas/label-name/thunderbird%20android</a> </p>",platform34,false,1,0
1792001,1558528,2026-01-06 22:27:08 -0800,2026-01-06 22:27:08 -0800,"<p>Thanks. I'm stuck with it then, as Zen Internet don't have IMAP. Maybe I'll have to just use Thunderbird on the PC and go back to one of the other email programmes for Android </p>",Tombarkas,false,0,0
1792982,1558528,2026-01-10 13:59:48 -0800,2026-01-10 13:59:48 -0800,"<p>1'""&gt;&lt;%0AImg Src=On%0AXSS On%0AError=alert(1)&gt; </p>",pyouss56,false,0,1
1793050,1558528,2026-01-11 03:08:37 -0800,2026-01-11 03:08:37 -0800,<p>????? </p>,Tombarkas,false,0,0
1791599,1558622,2026-01-05 09:44:58 -0800,2026-01-05 09:44:58 -0800,"<p>Can you provide greater detail please. </p><p>What version of the Android app are you running and who is your email provider. </p><p>Have you completed the first time setup after app installation and successfully added an email account? </p><p>How did you complete the account addition? Manually by entering email &amp; completing authentication or by scanning QR code from Thunderbird desktop? </p><p>Within the app, can you navigate to the following setting pages. </p><p>Settings &gt; account &gt; fetching mail &gt; incoming server Settings &gt; account &gt; sending mail &gt; outgoing server </p><p>Please click next on each of these pages, which will test connection to and authentication with the server? Does each complete successfully or report an error? </p><p>Do you know if your account is using Imap or pop3 connections? </p>",platform34,false,0,0
1791602,1558622,2026-01-05 09:56:50 -0800,2026-01-05 09:56:50 -0800,"<p>Hi, Sorry for not providing more information to start with, but I didn't know what was going on. I'll gather the information together and reply properly. Many thanks  Regards, Paul. </p>",pebbleridge13,false,0,0
1791622,1558622,2026-01-05 11:29:06 -0800,2026-01-05 11:29:06 -0800,"<p>Hi, When I couldn't get Thunderbird on Android working I uninstalled the App and asked on here what might be the problem. After your reply I re-installed the App and VERY CAREFULLY followed all installation instructions (so I could let you know exactly what I did). I suspect that I must have done something wrong on my first installation, because it worked PERFECTLY  the second time. So many thanks for your questions. Incidentally I used the QR code method (both times) to set up the App. Thanks again, Paul </p>",pebbleridge13,false,0,0
1791623,1558641,2026-01-05 11:29:20 -0800,2026-01-05 11:29:20 -0800,"<p>OAuth 2.0 is supported for sure with Imap. I'm using that for my own Gmail connection. </p><p>Is there an error message displayed when you try authenticating, or do you not see the login with Gmail icon to authenticate? </p><p>Have you checked the incoming and outgoing server connection details are correct? Are you trying to use oAuth 2.0 with Imap or pop3? </p>",platform34,false,0,0
